address_id,street,city,state,zip,latitude,longitude
AD001636,792 Berger Junction,South Jasonburgh,NY,15121,24.7187695,-104.164524
AD001637,087 Lori Drives,North Brittney,IA,52545,62.256618,-139.45765
AD001638,3767 Kendra Knolls Apt. 987,Smithport,MI,78470,76.09455,-136.526794
AD001639,04450 Lisa Fall Apt. 268,New Troy,RI,04985,-32.8106455,-13.742575
AD001640,29586 Juarez Causeway Apt. 040,West Ricky,UT,60694,3.411694,-20.228589
AD001641,236 Bradley Gardens,South Gerald,AR,98849,-5.8261365,-126.24382
AD001642,46018 Moore Alley,East Amandaside,GA,47904,-26.636909,-86.68506
AD001643,316 Jennifer Route,Walkertown,IA,70948,61.757377,178.395914
AD001644,736 Steven Pass,Deborahchester,NJ,24642,-77.6055355,-157.053197
AD001645,2141 Tammy Branch,Wilsonbury,KY,73983,8.028292,-165.190659
AD001646,23708 Miller Creek Apt. 944,Jordanstad,MT,79866,36.8655355,-103.888834
AD001647,5619 Shawn Parks Apt. 377,Lake Karinahaven,NY,54931,-52.0522445,48.52289
AD001648,561 Judy Track,Mcleanmouth,ND,29174,-83.21948,19.853032
AD001649,3713 Burgess View Apt. 223,Elizabethland,ME,39445,14.9535125,24.689145
AD001650,6330 Bean Creek,Port Stephenville,TX,39585,-43.26115,156.193646
AD001651,2483 Carolyn Place,Clarkchester,KS,63310,-82.6950245,-45.64702
AD001652,6896 Mcintosh Forge Suite 883,North Joshuabury,NM,90011,71.960904,163.971293
AD001653,3159 Julie Drive,Lake Dawnfort,AR,50741,-1.4617855,141.215297
AD001654,1040 Newton Spur,New Clinton,ND,59701,-44.2750065,-111.128871
AD001655,7183 Christopher Crescent,Hortonfurt,SD,07503,38.972088,-0.327661
AD001656,984 Kline Prairie Suite 990,Evanberg,CT,64769,-56.649896,-120.740807
AD001657,656 Black Court Apt. 061,Lewismouth,MT,32384,-64.5757015,39.008239
AD001658,29755 Meyers Summit,Garciaport,PA,54308,-31.502922,81.994913
AD001659,93899 Philip Expressway,North Kathryntown,NM,10575,24.358401,85.080886
AD001660,21633 Mccall Unions Apt. 179,Josephton,WV,06452,-6.65823,143.223824
AD001661,72954 Black Isle,West Heather,MH,31226,70.444394,134.604527
AD001662,74392 Renee Trail,Danielview,CA,79170,-40.5391245,-6.767186
AD001663,476 Rebecca Coves,Lake Jacob,AS,05392,-57.381257,110.984035
AD001664,99454 Mallory Stream Suite 531,Peterton,PA,32267,-87.6707975,72.486826
AD001665,590 Dominguez Inlet Suite 987,Lake Joshua,VA,04709,60.9689985,148.177888
AD001666,177 Mark Trace,South Richardland,CA,27527,-32.0736075,153.772672
AD001667,67072 Timothy Fork Suite 024,Lake George,GA,96835,-17.4223445,-129.503201
AD001668,63236 Parker Bridge,New Coryport,LA,35687,-44.8502595,-20.801194
AD001669,02435 Heidi Inlet Suite 651,Lake Jillchester,TN,09037,0.291764,43.621998
AD001670,99414 Bell River Apt. 370,Larryberg,ME,43071,-64.9445835,160.074278
AD001671,261 Anthony Flats,Patrickview,HI,98719,65.130782,138.703916
AD001672,23766 Aguilar Manors,Port Gary,MI,31136,-27.8000675,108.438976
AD001673,94118 Chelsea Brook Apt. 424,West Aaron,NE,88758,-42.305819,95.085832
AD001674,6334 Stephanie Glens,South Nathan,WA,69551,12.340732,54.172348
AD001675,086 Cain Extensions Suite 382,Acevedoberg,OH,43724,2.2144005,-168.82044
AD001676,3509 Martin Trace Suite 947,East Ashleychester,LA,43329,-33.754912,-6.743201
AD001677,6504 Martinez Plaza,North Benjamin,OR,77663,1.3279045,-32.914163
AD001678,873 Odom Streets,Estradahaven,NE,56822,30.7889435,136.239973
AD001679,0617 Monica Way Suite 901,Christineland,CO,03950,-32.3151525,101.105324
AD001680,715 Castillo Knolls Suite 650,Chasehaven,NE,03122,-64.2511545,26.351407
AD001681,449 James Square Apt. 596,Andrewview,MD,02681,83.3322665,-0.08182
AD001682,9375 Williams Views Suite 286,South Marieside,OR,22497,-1.1121365,59.284765
AD001683,0250 Amber Well,Pattersonburgh,WV,49835,-9.239985,96.038748
AD001684,638 Berry Trace,Villarrealton,TN,51011,-37.4236005,-6.549747
AD001685,01012 Dunn Lane Suite 193,Port Kellyhaven,VI,48849,-50.424631,82.9194
AD001686,8670 Paul Mall Apt. 036,West Kevin,LA,28194,78.810474,139.509834
AD001687,8963 Daniel Cliffs Apt. 335,Frazierland,NJ,94094,-77.1641775,60.782954
AD001688,74457 Mercado Extensions,Zamorafurt,IA,51935,29.3185375,108.934675
AD001689,089 Cervantes Greens Suite 594,Debraport,MP,66356,-0.2667815,-105.730714
AD001690,77403 Price Manor Suite 404,North Susan,NJ,55715,35.425363,10.423542
AD001691,9753 Davis Island,Mirandaborough,AR,82026,67.936834,-148.760102
AD001692,094 Laura Landing,Kellyhaven,FL,32242,-12.018229,-38.592735
AD001693,85653 Mckay Flats Apt. 660,Port Susanview,NH,04289,63.174606,-137.75826
AD001694,34956 Christian Spurs,Bassland,CO,72278,-62.6726495,-9.123887
AD001695,746 Jones Stream,Thomaschester,CO,67442,82.560029,167.843915
AD001696,704 Quinn Loop Suite 682,Lake Nathanberg,MN,53469,2.098444,142.3367
AD001697,89142 Heather Alley Apt. 927,Odonnelltown,MD,36970,39.165423,-50.093807
AD001698,21405 Javier Corners Suite 604,Parkerbury,IL,72821,68.586506,-131.526634
AD001699,8524 Evans Hollow Apt. 035,Juliantown,MH,98320,-45.3099385,-58.704673
AD001700,351 Gutierrez Way Suite 741,North Tara,PW,48534,-69.503648,91.378867
AD001701,25853 Lester Manor,Amandaland,MI,28031,76.967059,103.053487
AD001702,217 Cooper Road Apt. 984,East Teresaside,MS,43793,6.9067925,98.544327
AD001703,7592 Amanda Walk,New Jeffreyside,WV,75466,-65.3845075,114.06119
AD001704,038 Lori Way,Lopezberg,VT,80022,-43.5474075,-12.626873
AD001705,95973 Mary Street,East Bryanmouth,FL,62390,-38.140429,-21.51999
AD001706,46133 Martin Row,Michaelton,CA,42539,-30.016213,-159.066626
AD001707,44077 Emily Courts,New Zoechester,MN,80967,57.379005,-17.285611
AD001708,7663 Nguyen Hollow Apt. 829,East Richardview,MA,20515,-75.215544,43.86231
AD001709,191 Robert Cove Suite 691,North Paulahaven,SC,17856,-47.0403155,176.564858
AD001710,16826 Edwin Corner Suite 562,Houstonshire,WI,50499,-50.805578,-163.637792
AD001711,479 Julie Branch,Ashleyberg,TN,83619,80.0142415,160.13506
AD001712,2287 Jade Estate Apt. 007,Angelicafort,WA,17385,-21.793603,-77.256547
AD001713,29514 Lopez Stravenue Apt. 580,Lake Stacie,MO,02589,12.033214,-156.4218
AD001714,022 Smith Tunnel Suite 474,Blevinsfurt,UT,80060,1.554043,-157.635005
AD001715,1898 Graham Spurs,Jamesville,MH,51478,-1.623289,156.620737
AD001716,2388 Schmidt Pass Suite 656,North Jamie,TN,07377,21.8544945,167.438335
AD001717,90113 Smith Harbors,Rivasview,TN,99229,30.0487695,-137.242797
AD001718,80351 Vincent Pike,Jessicaside,GA,94644,62.884143,-24.388893
AD001719,91479 Susan Fort Suite 728,New Michael,CO,96893,19.7469875,74.601431
AD001720,095 David Stream,Snyderside,KS,67417,48.7993485,36.902346
AD001721,6292 Schroeder Shore Apt. 282,Port Kathrynhaven,IL,20720,-24.107325,20.530205
AD001722,68856 Maldonado Village,Washingtonchester,SC,65409,44.8570955,-170.082867
AD001723,5837 Gross Ports Suite 975,North Jerry,SC,26802,-68.2135255,76.396615
AD001724,5928 Hill Station Suite 411,Tarafurt,TX,21012,25.0359635,58.243337
AD001725,19976 Cook Grove Suite 551,Kimberlychester,ME,15127,74.1153555,36.521408
AD001726,963 Robin Causeway Apt. 582,Port Danielborough,MP,05434,-66.9517325,-4.292343
AD001727,224 David Harbors Apt. 492,Jamesside,AR,74913,78.6927645,99.119194
AD001728,0180 Smith Ford Apt. 480,Port Melissabury,NV,98510,-25.035715,21.180537
AD001729,7155 Nelson Brook Suite 392,Williamschester,NM,35539,18.1528025,159.835023
AD001730,2053 Schaefer Walk,Claireland,CT,79052,-48.8872285,104.925774
AD001731,7285 George Corner Suite 538,Port Andrew,NM,60006,1.3174755,-8.187567
AD001732,26264 Sherri Land,Woodshaven,KY,38324,16.1458235,-178.642958
AD001733,907 Miller Tunnel Apt. 981,Webbstad,CA,20578,63.70255,-31.10595
AD001734,49253 Ruben Harbor Apt. 838,Elizabethfort,KY,58169,29.4380165,53.202265
AD001735,5907 Michael Hollow Suite 343,Herrerafort,CT,44578,20.2000625,122.621946
AD001736,09490 Sullivan Square,West Michelle,MI,28092,6.621197,138.763003
AD001737,1001 Stephanie Row Suite 773,Christinaview,IA,87429,-70.7379965,173.939237
AD001738,872 Michael Lakes Suite 856,Dalemouth,KY,85456,80.155868,81.884554
AD001739,68557 Christine Island Apt. 328,Tammystad,OH,02814,66.2490345,4.689199
AD001740,947 Reilly Courts Suite 602,Courtneyville,WI,25852,20.2047325,-89.996665
AD001741,47040 Garcia Locks,Schultzville,KS,96122,42.25816,179.403382
AD001742,341 Reeves Ports Suite 083,Mcmillanstad,VT,53247,-80.0465175,-114.146767
AD001743,39610 Steve Ridges Apt. 017,South Steveview,OK,04884,41.2330495,111.518775
AD001744,928 Edwards Courts Suite 215,Lake Andrea,WY,77227,23.875826,58.99862
AD001745,353 Tucker Garden Suite 589,Williamston,NH,17289,-54.3411915,106.677504
AD001746,1335 Karen Ridge,North Josephton,PA,61855,-6.8152155,-91.433216
AD001747,493 Sullivan Spring Apt. 579,Alexanderland,UT,35632,49.6294,-168.002718
AD001748,007 Linda Trail,Bridgesside,GU,20603,14.644704,-166.476283
AD001749,2637 Zimmerman Union,East Oliviahaven,MS,56752,66.571413,-124.33388
AD001750,23214 Marco Estate,Millerville,OR,64625,82.311719,113.429064
AD001751,9465 Stuart Roads,Nicholasstad,UT,28651,-41.449832,21.210994
AD001752,4118 Laura Spurs Suite 136,Lopeztown,TX,44820,-51.242085,-148.894404
AD001753,819 Sean Stravenue,Palmerville,ND,37130,43.3198325,-136.904735
AD001754,2201 Stanley Gardens Apt. 354,North Danielmouth,GA,71503,-34.418072,28.932647
AD001755,08764 Velez Cape,South Dorisfort,NE,14710,55.8847605,-52.633643
AD001756,2950 Fisher Orchard Apt. 621,Thomasport,ND,69124,48.551763,31.930792
AD001757,418 Cervantes Forges,East Oliviaburgh,MS,39478,85.648413,-3.63443
AD001758,9674 Brianna Corner Suite 053,South Kristenview,WY,75097,-81.0905305,123.09571
AD001759,034 Matthew Shore Apt. 970,New Chadstad,OH,75719,-63.199123,-79.160497
AD001760,296 Best Mountain Suite 215,North Carmen,SC,52664,-52.8090205,3.034382
AD001761,0221 Duncan Throughway,New Jeanmouth,MN,36722,48.082945,-174.381893
AD001762,335 Katelyn Views,Jamesland,AL,54011,7.1971935,60.858824
AD001763,1745 Bennett Forge,Davidburgh,WA,11181,-8.326314,-154.721488
AD001764,83319 Richardson Roads,Knighttown,IN,44917,71.839216,63.629761
AD001765,7170 Antonio Loop,Solomonshire,ME,10162,-55.2189595,-43.823124
AD001766,51648 Kathleen Roads Suite 337,Hansenville,WV,73554,31.7476995,36.741137
AD001767,6006 Walker Islands Suite 317,North Jeremy,HI,35129,65.731251,45.592551
AD001768,7451 Kevin Harbors Apt. 947,Port Dave,CO,45647,13.8890095,-169.512916
AD001769,2707 Roth Stravenue Suite 761,North Brettshire,NJ,51908,-7.6779805,61.363736
AD001770,5657 William Turnpike Suite 226,West William,KY,89669,-83.3618285,-70.898419
AD001771,846 Harmon Branch,Grayshire,VA,78811,-41.1457365,168.941645
AD001772,38268 Johnson Trafficway Suite 777,Taylorborough,OK,74556,19.056709,-102.521427
AD001773,77927 Elizabeth Corner Apt. 735,East Angelachester,HI,25068,87.3523185,-162.561346
AD001774,243 Jesse Spur Apt. 023,West Joshua,AK,53078,-82.6099845,22.854456
AD001775,306 Pena Field Suite 786,Kimberlyport,CO,18397,45.787622,4.487389
AD001776,0064 Schmidt Views,Justinfort,WI,45149,-24.123541,-122.751408
AD001777,804 Michael Inlet,New Leah,MD,32951,29.203163,40.22288
AD001778,55078 Pierce Route Suite 860,North Jeremy,OR,17548,-44.692444,-114.317448
AD001779,70195 Brandt Fords,New Lisa,OK,69246,39.9324655,-94.380063
AD001780,14249 Robles Extensions Apt. 796,Kevinchester,AL,31231,-37.7361235,-81.886145
AD001781,0051 Harold Oval,Matthewland,FL,03280,-50.5025215,-94.524303
AD001782,75454 Raymond Pines,Harveyland,AR,35767,18.928622,42.829574
AD001783,5015 Richard Springs,Kingburgh,GU,07159,-28.310368,33.805086
AD001784,8548 James Ports,Williamfort,FL,31684,59.0865605,-63.946017
AD001785,060 Michelle Isle Suite 923,South Todd,KY,97694,88.149812,105.360305
AD001786,197 Cody Cape Apt. 967,Caldwelltown,RI,17425,4.0591295,-140.478809
AD001787,18285 John Squares,New Shannon,AL,35713,64.4441015,167.594501
AD001788,9582 Matthew Roads,Robinville,CA,56777,-33.356738,144.462237
AD001789,49207 Rivas Mount Suite 142,Annamouth,GU,31725,66.4505975,41.215196
AD001790,2591 Heather Fall,Denisefort,VA,59422,-26.7473635,166.69194
AD001791,772 Phillips Roads Suite 354,Stoneburgh,PA,49835,7.147641,75.847406
AD001792,6438 Mary Ridges,Port Lindaview,ND,85340,-84.9633935,163.977173
AD001793,47960 Jennifer Port Suite 091,Halefort,IN,63137,21.454311,-111.578593
AD001794,66225 Wheeler Bypass Apt. 693,New Kathleenview,MP,83014,-74.2569575,-126.175577
AD001795,73117 Lori Locks Suite 147,Roberttown,FM,02011,80.2241605,-144.687137
AD001796,93359 West Inlet Apt. 298,Port Laura,WV,85354,-3.2840935,150.957723
AD001797,677 Tonya Gateway Apt. 226,Lake Kevin,VA,31470,18.094675,-5.813711
AD001798,32990 Jacqueline Roads,South Kevinmouth,MT,09355,83.1197185,-12.622899
AD001799,78735 Green Center Suite 231,Harveyberg,VA,92949,-73.581104,52.394207
